train,Stations
g1581,九江-庐山-共青城-南昌-鹰潭北-上饶-玉山南-衢州-义乌-杭州东-海宁西-上海虹桥-苏州北-常州北
g1582,常州北-无锡东-苏州北-上海虹桥-嘉兴南-杭州东-诸暨-金华-衢州-上饶-鹰潭北-南昌-共青城-庐山-九江
g1584,九江-庐山-共青城-南昌-鹰潭北-上饶-玉山南-衢州-义乌-杭州东-海宁西-上海虹桥-苏州北-常州北
g159,北京南-廊坊-天津南-沧州西-济南西-枣庄-徐州东-南京南-常州北-上海虹桥
g16,上海虹桥-南京南-徐州东-济南西-北京南
g160,上海虹桥-无锡东-常州北-南京南-徐州东-枣庄-滕州东-泰安-济南西-北京南
g1601,阜阳西-颍上北-淮南南-合肥南-巢湖东-无为-铜陵北-南陵-旌德-绩溪北-黄山北-婺源-上饶-武夷山北-建瓯西-延平-古田北-福州-福州南-莆田-泉州-厦门北-角美-诏安-潮汕-葵潭-汕尾-深圳北
g1602,深圳北-深圳坪山-惠州南-汕尾-普宁-潮汕-漳州-厦门北-泉州-惠安-福清-福州南-福州-建瓯西-武夷山北-上饶-黄山北-绩溪北-旌德-南陵-铜陵北-无为-巢湖东-合肥南-淮南南-寿县-阜阳西-太和东-亳州南
g1603,南京南-溧阳-宜兴-湖州-杭州东-桐庐-千岛湖-绩溪北-黄山北-婺源-上饶-延平西-三明北-永安南-龙岩-漳州-漳浦-云霄-潮汕-普宁-深圳北
g1604,深圳北-深圳坪山-汕尾-潮阳-潮汕-诏安-漳浦-漳州-龙岩-三明北-南平市-上饶-德兴-婺源-黄山北-歙县北-绩溪北-千岛湖-建德-桐庐-杭州东-湖州-宜兴-南京南
g1607,广州南-虎门-深圳北-鲘门-葵潭-潮阳-潮汕-漳州-厦门北-泉州-莆田-福州
g1608,福州-福州南-福清-莆田-泉州-晋江-厦门北-潮汕-普宁-鲘门-深圳北-光明城-庆盛-广州南
g161,北京南-天津南-济南西-曲阜东-徐州东-宿州东-蚌埠南-淮南东-水家湖-合肥南-巢湖东-无为-铜陵北-铜陵-池州-安庆
g1610,广州南-虎门-深圳北-鲘门-葵潭-潮阳-潮汕-漳州-厦门北-泉州-莆田-福州
g1611,合肥南-巢湖东-铜陵北-南陵-旌德-绩溪北-黄山北-婺源-上饶-南平市-延平-古田北-闽清北-福州-莆田-泉州-厦门北
g1612,厦门北-晋江-莆田-福州南-福州-延平-南平市-武夷山北-上饶-婺源-黄山北-绩溪北-南陵-铜陵北-巢湖东-合肥南
g1613,厦门-晋江-泉州-莆田-福清-福州南-福州-延平-建瓯西-南平市-上饶-鹰潭北-南昌西-新余北-萍乡北-醴陵东-长沙南
g1614,长沙南-萍乡北-南昌西-鹰潭北-上饶-武夷山北-南平市-延平-古田北-闽清北-福州-莆田-泉州-厦门
g1619,阜阳西-颍上北-淮南南-合肥南-巢湖东-无为-铜陵北-南陵-泾县-黄山北-婺源-上饶-鹰潭北-南昌西
g162,安庆-池州-铜陵-铜陵北-无为-巢湖东-合肥南-淮南东-蚌埠南-徐州东-滕州东-泰安-济南西-德州东-天津南-北京南
g1620,南昌西-进贤南-鹰潭北-弋阳-上饶-婺源-黄山北-歙县北-泾县-铜陵北-巢湖东-合肥南-淮南南-凤台南-颍上北-阜阳西
g1625,福州-尤溪-三明北-将乐-泰宁-南丰-南城-抚州-南昌西-宜春-萍乡北-醴陵东-长沙南
g1626,长沙南-萍乡北-高安-南昌西-抚州-南丰-泰宁-三明北-尤溪-福州
g163,北京南-天津南-德州东-济南西-泰安-曲阜东-徐州东-蚌埠南-滁州-南京南-溧水-宜兴-长兴-杭州东-诸暨-义乌-金华南-武义北-永康南-缙云西-丽水-青田-温州南-瑞安-平阳-苍南
g1631,上海虹桥-桐乡-杭州东-诸暨-金华-玉山南-上饶-南平市-延平-闽清北-福州
g1632,福州-古田北-延平-建瓯西-五府山-上饶-衢州-金华-义乌-杭州东-嘉兴南-上海虹桥
g1633,上海虹桥-金山北-桐乡-杭州东-杭州南-金华-上饶-五府山-南平市-建瓯西-延平-古田北-闽清北-福州
g1634,福州-闽清北-延平-南平市-上饶-玉山南-江山-金华-诸暨-杭州东-余杭-上海虹桥
g1635,上海虹桥-嘉兴南-海宁西-杭州东-义乌-衢州-上饶-武夷山北-建瓯西-延平-福州
g1636,福州-古田北-延平-武夷山北-上饶-衢州-金华-杭州东-嘉兴南-金山北-上海虹桥
g1637,上海虹桥-松江南-嘉兴南-桐乡-杭州东-诸暨-金华-江山-玉山南-上饶-南平市-延平-闽清北-福州
g1638,福州-延平-建瓯西-上饶-衢州-义乌-杭州东-桐乡-嘉兴南-上海虹桥
g1639,上海虹桥-嘉善南-桐乡-余杭-杭州东-衢州-玉山南-上饶-武夷山北-南平市-建瓯西-延平-福州
g164,苍南-平阳-瑞安-温州南-青田-丽水-缙云西-永康南-武义北-金华南-义乌-诸暨-杭州东-湖州-宜兴-溧水-句容西-南京南-徐州东-滕州东-泰安-济南西-德州东-天津南-北京南
g1640,福州-古田北-南平市-武夷山北-上饶-衢州-金华-义乌-诸暨-杭州东-嘉兴南-上海虹桥
g1641,杭州东-杭州南-义乌-金华-衢州-上饶-武夷山北-南平市-延平-福州
g1642,福州-延平-南平市-上饶-衢州-金华-义乌-杭州东
g1647,武汉-鄂州-黄石北-大冶北-阳新-枫林-瑞昌西-九江-湖口-都昌-鄱阳-景德镇北-婺源-上饶-武夷山北-南平市-建瓯西-延平-古田北-福州
g1648,福州南-福州-闽清北-延平-南平市-上饶-婺源-景德镇北-鄱阳-都昌-九江-瑞昌西-阳新-大冶北-黄石北-鄂州-武汉
g165,北京南-济南西-南京南-溧阳-杭州东-绍兴北
g1651,上海虹桥-嘉善南-桐乡-杭州东-诸暨-义乌-金华-上饶-武夷山北-三明北-永安南-漳平西-龙岩-漳州-厦门北
g1652,厦门-福州-武夷山北-杭州东-上海虹桥
g1653,上海虹桥-杭州东-南平市-福州-莆田-厦门北
g1654,厦门北-漳州-龙岩-漳平西-永安南-三明-三明北-延平西-南平市-武夷山北-上饶-玉山南-衢州-金华-义乌-诸暨-杭州东-金山北-上海虹桥
g1655,上海虹桥-嘉兴南-海宁西-杭州东-义乌-上饶-南平市-建瓯西-延平-古田北-福州-莆田-泉州-厦门北
g1656,厦门北-惠安-莆田-福州-延平-建瓯西-南平市-五府山-上饶-玉山南-衢州-金华-义乌-杭州东-嘉兴南-上海虹桥
g1657,上海虹桥-杭州东-金华-衢州-上饶-南平市-延平-古田北-福州-福州南-莆田-厦门北
g1658,厦门北-晋江-泉州-莆田-福清-福州-延平-建瓯西-南平市-上饶-衢州-金华-义乌-杭州东-嘉兴南-上海虹桥
g1659,上海虹桥-嘉兴南-杭州东-义乌-南平市-福州-厦门
g166,绍兴北-杭州东-湖州-长兴-溧阳-南京南-徐州东-滕州东-泰安-济南西-天津南-北京南
g1660,厦门北-泉州-仙游-福州-古田北-延平-南平市-上饶-玉山南-金华-义乌-诸暨-杭州东-上海虹桥
g1661,蚌埠南-定远-滁州-南京南-溧水-宜兴-长兴-杭州东-义乌-金华-衢州-玉山南-上饶-南平市-建瓯西-延平-古田北-闽清北-福州-福州南-莆田-泉州-厦门北-漳州-南靖-龙岩
g1662,龙岩-南靖-漳州-厦门北-泉州-莆田-福州南-福州-延平-南平市-上饶-江山-衢州-金华-义乌-杭州东-湖州-宜兴-溧阳-溧水-南京南-滁州-蚌埠南
g1666,南昌西-鹰潭北-上饶-金华-义乌-杭州东-湖州-宜兴-溧水-南京南-蚌埠南-宿州东-徐州东
g1667,南京南-溧阳-宜兴-长兴-湖州-德清-杭州东-义乌-金华-衢州-上饶-南平市-延平-古田北-福州-福州南-莆田-惠安-厦门北
g1668,厦门北-泉州-福州南-福州-古田北-延平-南平市-五府山-上饶-衢州-金华-义乌-杭州东-湖州-长兴-宜兴-溧阳-南京南
g1669,徐州东-宿州东-蚌埠南-水家湖-合肥南-巢湖东-无为-泾县-绩溪北-黄山北-德兴-上饶-武夷山北-建瓯西-延平-古田北-福州-莆田-泉州-厦门北
g167,北京南-天津南-德州东-济南西-徐州东-蚌埠南-南京南-溧水-溧阳-湖州-杭州东-绍兴北-余姚北-宁波-三门县-临海-台州-乐清-温州南
g1670,厦门北-泉州-涵江-福州南-福州-古田北-延平-南平市-武夷山北-上饶-婺源-黄山北-绩溪北-泾县-铜陵北-无为-合肥南-淮南东-蚌埠南-徐州东
g1672,福州-闽清北-延平-南平市-上饶-江山-衢州-金华-义乌-杭州东-湖州-宜兴-瓦屋山-溧水-南京南
g1673,上海虹桥-嘉兴南-桐乡-杭州东-绍兴北-余姚北-宁波-奉化-台州-雁荡山-温州南-瑞安-苍南-太姥山-宁德-福州南-莆田-泉州-厦门北
g1674,厦门北-晋江-惠安-涵江-福州南-连江-宁德-福鼎-瑞安-温州南-雁荡山-台州-宁波-余姚北-杭州东-海宁西-嘉兴南-金山北-上海虹桥
g1675,南京南-溧水-溧阳-宜兴-长兴-湖州-杭州东-义乌-金华-衢州-上饶-南平市-延平-古田北-福州-福清-莆田-晋江-厦门北
g1676,厦门-晋江-泉州-涵江-福清-福州南-福州-闽清北-古田北-延平-武夷山北-上饶-玉山南-金华-义乌-杭州东-湖州-长兴-宜兴-溧阳-溧水-南京南
g1677,南京南-溧水-宜兴-湖州-杭州东-义乌-金华-江山-上饶-武夷山北-建瓯西-延平-古田北-福州
g1679,杭州东-义乌-金华-玉山南-上饶-武夷山北-福州-福州南-仙游-泉州-晋江-厦门
g168,温州南-乐清-台州-临海-三门县-宁波-绍兴北-杭州东-德清-宜兴-溧阳-溧水-南京南-滁州-蚌埠南-徐州东-泰安-济南西-德州东-沧州西-天津南-北京南
g1680,厦门-厦门北-晋江-惠安-福清-福州-闽清北-古田北-延平-建瓯西-上饶-江山-衢州-金华-杭州东
g1681,厦门-厦门北-泉州-仙游-莆田-永泰-尤溪-三明北-南丰-抚州-南昌西-新余北-萍乡北-长沙南-湘潭北-娄底南-新化南-怀化南-芷江-贵定北-贵阳北-安顺西-盘州-曲靖北-昆明南
g1682,昆明南-曲靖北-富源北-安顺西-贵阳北-凯里南-铜仁南-怀化南-新化南-娄底南-湘潭北-长沙南-萍乡北-新余北-南昌西-抚州-建宁县北-泰宁-将乐-三明北-尤溪-永泰-泉州-厦门北-厦门
g1685,厦门北-晋江-泉州-福清-福州南-福州-古田北-延平-南平市-武夷山北-五府山-上饶-弋阳-鹰潭北-抚州东-南昌西-宜春-萍乡北-醴陵东-长沙南-湘潭北-娄底南-邵阳北-怀化南-新晃西-凯里南-贵阳北
g1686,贵阳北-凯里南-铜仁南-芷江-怀化南-娄底南-湘潭北-长沙南-宜春-新余北-高安-南昌西-进贤南-鹰潭北-上饶-南平市-建瓯西-延平-闽清北-福州-莆田-泉州-厦门北
g1689,上海虹桥-松江南-嘉兴南-杭州东-诸暨-金华-上饶-南平市
g169,北京南-德州东-济南西-泰安-枣庄-徐州东-南京南-无锡东-苏州北-上海虹桥
g1690,南平市-武夷山北-五府山-上饶-玉山南-金华-义乌-杭州东-海宁西-嘉兴南-上海虹桥
g1691,厦门北-泉州-仙游-莆田-福清-福州-延平-南平市-武夷山北-上饶-鹰潭北-进贤南-南昌西-宜春-萍乡北-长沙南
g1692,长沙南-萍乡北-宜春-新余北-高安-南昌西-鹰潭北-弋阳-上饶-武夷山北-南平市-建瓯西-闽清北-福州-莆田-泉州-厦门北
g1695,福州-延平-建瓯西-武夷山北-上饶-鹰潭北-南昌西-宜春-萍乡北-长沙南-娄底南-怀化南-凯里南-贵阳北-平坝南-安顺西-盘州-曲靖北-昆明南
g1696,昆明南-曲靖北-富源北-盘州-关岭-安顺西-贵阳北-凯里南-新晃西-怀化南-溆浦南-新化南-娄底南-长沙南-醴陵东-宜春-新余北-南昌西-进贤南-鹰潭北-上饶-南平市-延平-福州
g17,北京南-南京南-上海虹桥
g170,上海虹桥-无锡东-常州北-南京南-曲阜东-济南西-德州东-北京南
g1701,秦皇岛-北戴河-唐山-天津-天津西-胜芳-保定东-石家庄-高邑西-邢台东-邯郸东-安阳东-新乡东-郑州东-洛阳龙门-西安北-佛坪-汉中-广元-剑门关-江油-德阳-成都东
g1702,成都东-德阳-绵阳-广元-汉中-城固北-西安北-华山北-三门峡南-洛阳龙门-郑州东-新乡东-邯郸东-邢台东-石家庄-定州东-保定东-白洋淀-胜芳-天津西-唐山-秦皇岛
g1709,天津西-胜芳-霸州西-白沟-白洋淀-石家庄-邯郸东-鹤壁东-郑州东-洛阳龙门-华山北-西安北-鄠邑-汉中-广元-绵阳-青白江东-成都东-资中北-内江北-重庆西
g171,天津西-沧州西-德州东-济南东-淄博北-青州市北-潍坊北-高密北-青岛北-青岛
g1710,重庆西-永川东-内江北-成都东-德阳-绵阳-广元-汉中-城固北-阿房宫-西安北-华山北-灵宝西-三门峡南-渑池南-洛阳龙门-巩义南-郑州东-新乡东-邢台东-石家庄-保定东-天津西
g1711,天津西-胜芳-霸州西-白洋淀-保定东-石家庄-邢台东-邯郸东-安阳东-新乡东-郑州东-渑池南-华山北-西安北
g1712,西安北-三门峡南-洛阳龙门-郑州东-新乡东-安阳东-邢台东-石家庄-定州东-保定东-霸州西-胜芳-天津西
g1713,天津西-白沟-白洋淀-保定东-石家庄-邢台东-邯郸东-安阳东-新乡东-郑州东-洛阳龙门-华山北-渭南北-西安北-杨陵南-宝鸡南-天水南-秦安-兰州西
g1714,兰州西-秦安-天水南-宝鸡南-杨陵南-西安北-华山北-三门峡南-洛阳龙门-郑州东-鹤壁东-邯郸东-石家庄-保定东-白沟-霸州西-天津西
g1715,驻马店西-信阳东-孝感北-武汉-合肥南-南京南-苏州北-上海虹桥
g1716,上海虹桥-昆山南-无锡东-常州北-镇江南-南京南-合肥南-六安-金寨-麻城北-汉口-信阳东-驻马店西
g1719,武汉-合肥南-南京南-苏州北-上海虹桥
g172,青岛-潍坊北-临淄北-淄博北-章丘北-济南东-德州东-沧州西-天津西
g1720,上海虹桥-苏州北-南京南-合肥南-武汉
g1722,武汉-合肥南-南京南-苏州北-上海虹桥
g1726,汉口-合肥南-南京南-苏州北-上海虹桥
g1727,武汉-麻城北-六安-合肥南-肥东-南京南-镇江南-常州北-无锡东-苏州北-上海虹桥
g1728,上海虹桥-苏州北-南京南-合肥南-武汉
g1731,济南东-济南西-泰安-枣庄-徐州东-蚌埠南-南京南-溧水-宜兴-长兴-湖州-杭州东-义乌-金华南-武义北-永康南-缙云西-丽水-温州南
g1732,温州南-青田-丽水-永康南-金华南-义乌-杭州东-湖州-宜兴-溧阳-溧水-南京南-滁州-蚌埠南-宿州东-徐州东-济南西-济南东
g1735,武汉-红安西-麻城北-六安-合肥南-南京南-镇江南-无锡东-苏州北-上海虹桥
g1736,上海虹桥-昆山南-常州北-南京南-肥东-合肥南-六安-金寨-麻城北-武汉
g174,青岛-青岛北-高密北-潍坊北-青州市北-淄博北-邹平-章丘北-济南东-平原东-德州东-沧州西-天津西
g1741,徐州东-蚌埠南-淮南东-合肥-六安-金寨-麻城北-红安西-武汉-咸宁北-岳阳东-长沙南
g1742,长沙南-岳阳东-武汉-金寨-六安-合肥-水家湖-淮南东-蚌埠南-徐州东
g1743,南京南-合肥南-武汉-咸宁北-赤壁北-岳阳东-汨罗东-长沙南-衡阳东-郴州西-韶关-广州南
g1744,广州南-英德西-郴州西-衡阳东-衡山西-长沙南-汨罗东-岳阳东-咸宁北-武汉-红安西-麻城北-金寨-六安-合肥南-南京南
g1745,淮南南-合肥-六安-金寨-武汉-咸宁北-岳阳东-长沙南
g1746,长沙南-岳阳东-咸宁北-武汉-金寨-六安-合肥-淮南南
g1747,蚌埠南-淮南东-合肥-六安-麻城北-红安西-武汉-岳阳东-长沙南-衡阳东-广州南
g1748,广州南-韶关-衡阳东-长沙南-岳阳东-武汉-红安西-麻城北-合肥-淮南东-蚌埠南
g1755,成都东-资阳北-内江北-重庆西-赶水东-遵义-修文县-贵阳东-贵定北-凯里南-怀化南-娄底南-韶山南-长沙南-萍乡北-新余北-南昌西-鹰潭北-上饶-南平市-延平-闽清北-福州-福州南
g1756,福州-古田北-延平-武夷山北-上饶-鹰潭北-南昌西-新余北-萍乡北-长沙南-湘潭北-娄底南-溆浦南-怀化南-芷江-铜仁南-凯里南-贵阳东-遵义南-桐梓东-綦江东-重庆西-永川东-大足南-资阳北-成都东
g1759,南昌西-新余北-宜春-萍乡北-醴陵东-长沙南-湘潭北-怀化南-新晃西-铜仁南-三穗-贵阳东-桐梓东-珞璜南-重庆西
g176,潍坊-青州市-淄博-济南-济南西-德州东-廊坊-北京南
g1760,重庆西-遵义-息烽-贵阳东-凯里南-三穗-怀化南-长沙南-萍乡北-宜春-南昌西
g1763,周口东-沈丘北-临泉-阜阳西-淮南南-合肥-南京南-镇江南-常州北-无锡东-苏州北-昆山南-上海虹桥
g1764,上海虹桥-昆山南-苏州北-无锡东-常州北-镇江南-南京南-合肥-淮南南-阜阳西-沈丘北-周口东
g1767,襄阳东-枣阳-随州南-汉口-合肥南-南京南-镇江南-常州北-苏州北-上海虹桥
g1768,上海虹桥-无锡东-常州北-镇江南-南京南-合肥南-汉口-随州南-襄阳东
g177,北京南-天津南-沧州西-德州东-济南东-章丘北-淄博北-青州市北-潍坊北-青岛北
g1771,长沙南-岳阳东-咸宁北-武汉-金寨-六安-合肥南-南京南-丹阳北-苏州北-上海虹桥
g1772,上海虹桥-苏州北-常州北-丹阳北-镇江南-南京南-合肥南-金寨-武汉-咸宁北-岳阳东-长沙南
g1775,长沙南-岳阳东-武汉-麻城北-金寨-六安-合肥南-全椒-南京南-镇江南-常州北-无锡东-苏州北-昆山南-上海虹桥
g1776,上海虹桥-苏州北-常州北-镇江南-南京南-合肥南-六安-麻城北-武汉-岳阳东-长沙南
g178,青岛-高密北-潍坊北-淄博北-济南东-平原东-德州东-天津南-北京南
g179,北京南-德州东-济南西-济南-淄博-青州市-潍坊-青岛
g18,上海-无锡东-南京南-济南西-北京南
g180,青岛北-淄博北-邹平-济南东-德州东-北京南
g1801,郑州东-扶沟南-周口东-界首南-临泉-阜阳西-颍上北-合肥-南京南-镇江南-苏州北-上海虹桥
g1802,上海虹桥-苏州北-无锡东-丹阳北-南京南-定远-宿州东-徐州东-萧县北-永城北-商丘-民权北-开封北-郑州东
g1805,许昌东-郑州东-民权北-砀山南-永城北-徐州东-蚌埠南-南京南-镇江南-无锡东-苏州北-昆山南-上海虹桥
g1806,上海虹桥-昆山南-无锡东-常州北-南京南-蚌埠南-徐州东-永城北-兰考南-郑州东
g1809,洛阳龙门-郑州西-郑州东-开封北-商丘-徐州东-蚌埠南-南京南-镇江南-丹阳北-常州北-无锡东-苏州北-上海虹桥
g181,北京南-天津南-沧州西-德州东-济南西-济南-淄博-潍坊-青岛
g1810,上海虹桥-昆山南-苏州北-常州北-镇江南-南京南-蚌埠南-宿州东-徐州东-萧县北-商丘-郑州东-郑州-焦作
